opportunity_id,sales_agent,product,account,deal_outcome,engage_date,close_date,deal_duration,deal_duration_bucket_month,close_value,price_adjustment_pct
4X3LNCWH,Hayden Neloms,MG Special,Doncon,Won,2017-03-26,2017-04-04,9,0-1,49.0,-0.10909090909090909
CMPFB2PS,Jonathan Berthelot,GTX Basic,Conecom,Lost,2017-03-26,2017-04-02,7,0-1,0.0,0.0
61HW4ELT,Kami Bicknell,GTX Plus Basic,Finjob,Lost,2017-03-26,2017-05-31,66,3-4,0.0,0.0
F481S8G3,Kami Bicknell,GTX Basic,J-Texon,Won,2017-03-26,2017-05-22,57,2,545.0,-0.00909090909090909
677XNEFB,Markita Hansen,MG Special,Y-corporation,Won,2017-03-26,2017-06-18,84,3-4,58.0,0.05454545454545454
7L0S5EON,Marty Freudenburg,MG Advanced,Streethex,Lost,2017-03-26,2017-04-03,8,0-1,0.0,0.0
A3D8MRDX,Niesha Huffines,GTX Pro,Dontechi,Won,2017-03-26,2017-05-12,47,2,4280.0,-0.11221738228583282
YE6R6I1K,Reed Clapper,MG Advanced,Umbrella Corporation,Won,2017-03-26,2017-05-29,64,3-4,2880.0,-0.15119363395225463
JXUXBANJ,Rosalina Dieter,GTK 500,Y-corporation,Won,2017-03-26,2017-04-05,10,0-1,25288.0,-0.05528989838613269
UWPUJESS,Versie Hillebrand,MG Special,Hottechi,Lost,2017-03-26,2017-05-25,60,2,0.0,0.0
HSTXUOVW,Vicki Laflamme,MG Special,Hatfan,Lost,2017-03-26,2017-05-06,41,2,0.0,0.0
2ZT298DY,Zane Levy,GTX Basic,Goodsilron,Lost,2017-03-26,2017-04-04,9,0-1,0.0,0.0
Z769EPTS,Zane Levy,GTX Basic,Hottechi,Lost,2017-03-26,2017-05-14,49,2,0.0,0.0
GOIVV4OG,Cecily Lampkin,MG Advanced,Zumgoity,Won,2017-03-27,2017-05-29,63,3-4,3267.0,-0.03713527851458886
CJOU1RYX,Daniell Hammack,GTX Plus Pro,Betasoloin,Won,2017-03-27,2017-06-09,74,3-4,5182.0,-0.05472455308281649
5OVTFUNQ,Darcel Schlecht,GTX Pro,Cancity,Lost,2017-03-27,2017-04-05,9,0-1,0.0,0.0
0RNYAI6O,Darcel Schlecht,MG Special,Statholdings,Lost,2017-03-27,2017-04-07,11,0-1,0.0,0.0
NSI9TMQ1,Garret Kinder,GTX Pro,Zencorporation,Lost,2017-03-27,2017-05-31,65,3-4,0.0,0.0
2QQD7411,James Ascencio,GTX Basic,Y-corporation,Won,2017-03-27,2017-05-25,59,2,540.0,-0.01818181818181818
XR57MBVC,James Ascencio,MG Advanced,Finjob,Won,2017-03-27,2017-05-01,35,2,3492.0,0.029177718832891247
8BY9YRL9,Jonathan Berthelot,GTX Plus Pro,Dambase,Won,2017-03-27,2017-06-26,91,3-4,5991.0,0.09284932506384531
7PWQUE7O,Markita Hansen,GTX Basic,Lexiqvolax,Lost,2017-03-27,2017-04-02,6,0-1,0.0,0.0
ELCQKUQU,Markita Hansen,MG Advanced,Konex,Lost,2017-03-27,2017-04-06,10,0-1,0.0,0.0
CVPH0J04,Markita Hansen,GTX Pro,Sunnamplex,Won,2017-03-27,2017-06-26,91,3-4,4968.0,0.030491599253266957
H8CLNRM2,Maureen Marcano,GTX Pro,Konex,Won,2017-03-27,2017-05-26,60,2,5006.0,0.0383737813731591
MJBD6V39,Moses Frase,MG Special,Conecom,Lost,2017-03-27,2017-05-01,35,2,0.0,0.0
GQQ01OO5,Reed Clapper,GTX Plus Pro,Zotware,Lost,2017-03-27,2017-05-15,49,2,0.0,0.0
B85LVFR1,Reed Clapper,GTX Pro,Mathtouch,Won,2017-03-27,2017-04-05,9,0-1,5363.0,0.11242480813109314
U8XA7JCO,Versie Hillebrand,MG Special,Dambase,Won,2017-03-27,2017-06-28,93,3-4,49.0,-0.10909090909090909
2GR73FEV,Zane Levy,GTX Plus Basic,Fasehatice,Lost,2017-03-27,2017-04-03,7,0-1,0.0,0.0
AV4ZPXE3,Zane Levy,MG Advanced,Doncon,Won,2017-03-27,2017-04-03,7,0-1,4253.0,0.25346301208370176
X8QV83G1,Anna Snelling,MG Special,Codehow,Lost,2017-03-28,2017-04-08,11,0-1,0.0,0.0
T1ZYZ70B,Anna Snelling,MG Special,Codehow,Lost,2017-03-28,2017-06-08,72,3-4,0.0,0.0
RO6QLRCX,Cassey Cress,GTX Basic,Plussunin,Won,2017-03-28,2017-05-30,63,3-4,422.0,-0.23272727272727273
6FT804V9,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-03-28,2017-04-06,9,0-1,0.0,0.0
SKTAI2GS,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-03-28,2017-04-08,11,0-1,1056.0,-0.0364963503649635
YIGSYPWD,Corliss Cosme,GTX Pro,Bioplex,Lost,2017-03-28,2017-04-07,10,0-1,0.0,0.0
9IP0C0IR,Corliss Cosme,GTX Pro,Ganjaflex,Lost,2017-03-28,2017-05-28,61,3-4,0.0,0.0
E06J9PDT,Darcel Schlecht,GTX Pro,Dontechi,Lost,2017-03-28,2017-04-06,9,0-1,0.0,0.0
3OLESA9M,Darcel Schlecht,MG Advanced,Inity,Lost,2017-03-28,2017-04-03,6,0-1,0.0,0.0
3O7PIS8O,Darcel Schlecht,MG Advanced,Warephase,Won,2017-03-28,2017-04-09,12,0-1,3665.0,0.08016504568228706
FAV4HHP4,Donn Cantrell,GTX Pro,Donquadtech,Won,2017-03-28,2017-06-03,67,3-4,4329.0,-0.10205351586807716
LOMFB71Q,Gladys Colclough,MG Special,Finhigh,Lost,2017-03-28,2017-04-03,6,0-1,0.0,0.0
C334XDK8,Hayden Neloms,MG Special,Goodsilron,Won,2017-03-28,2017-04-08,11,0-1,58.0,0.05454545454545454
R707GGNA,James Ascencio,GTX Plus Pro,Y-corporation,Won,2017-03-28,2017-06-26,90,3-4,7356.0,0.34184604159066034
EP81D4IN,James Ascencio,GTX Pro,Fasehatice,Won,2017-03-28,2017-06-25,89,3-4,4066.0,-0.15660651317154117
UWZ7DFKY,Lajuana Vencill,MG Special,Condax,Won,2017-03-28,2017-06-06,70,3-4,55.0,0.0
7SH51ME1,Markita Hansen,MG Advanced,Zoomit,Won,2017-03-28,2017-06-27,91,3-4,3738.0,0.10167992926613616
QPH1YUAN,Maureen Marcano,GTX Basic,Hottechi,Lost,2017-03-28,2017-04-04,7,0-1,0.0,0.0
7PV7V1RP,Maureen Marcano,MG Advanced,Labdrill,Lost,2017-03-28,2017-05-26,59,2,0.0,0.0
C2WEF4XH,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,2017-03-28,2017-05-15,48,2,888.0,-0.1897810218978102
5G645WYV,Moses Frase,GTX Plus Pro,Bioholding,Won,2017-03-28,2017-04-07,10,0-1,5447.0,-0.0063845311929952575
5M3Z5DS4,Niesha Huffines,GTX Plus Pro,Globex Corporation,Won,2017-03-28,2017-04-05,8,0-1,5972.0,0.0893834367019336
CR20TBUT,Rosalina Dieter,GTX Pro,Cheers,Won,2017-03-28,2017-04-02,5,0-1,4855.0,0.007052478738850861
M5E8U8HP,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,2017-03-28,2017-05-29,62,3-4,3395.0,0.0005894488653109342
9VEB4KWV,Violet Mclelland,MG Special,Bioplex,Lost,2017-03-28,2017-04-07,10,0-1,0.0,0.0
9S7VQ79A,Zane Levy,GTX Plus Basic,Goodsilron,Won,2017-03-28,2017-03-30,2,0-1,1084.0,-0.010948905109489052
1MQFYGEE,Cecily Lampkin,MG Advanced,Inity,Won,2017-03-29,2017-06-03,66,3-4,3670.0,0.0816386678455644
4G10PCOZ,Daniell Hammack,GTX Plus Basic,Initech,Lost,2017-03-29,2017-04-02,4,0-1,0.0,0.0
DLZYL69K,Daniell Hammack,GTX Plus Pro,Gekko & Co,Won,2017-03-29,2017-06-02,65,3-4,5304.0,-0.03246990149580445
KYQ50DTU,Darcel Schlecht,GTX Plus Pro,Treequote,Lost,2017-03-29,2017-04-06,8,0-1,0.0,0.0
FRIVBOOA,Darcel Schlecht,GTX Pro,Conecom,Won,2017-03-29,2017-06-16,79,3-4,3844.0,-0.20265505081933208
7ASDRLM5,Donn Cantrell,GTX Basic,Acme Corporation,Won,2017-03-29,2017-05-11,43,2,549.0,-0.0018181818181818182
0HB6OUIN,Gladys Colclough,GTX Pro,Condax,Lost,2017-03-29,2017-05-20,52,2,0.0,0.0
UWK0KA56,Gladys Colclough,MG Advanced,Stanredtax,Lost,2017-03-29,2017-04-05,7,0-1,0.0,0.0
CCVCBR83,Jonathan Berthelot,GTX Basic,Hottechi,Won,2017-03-29,2017-04-05,7,0-1,553.0,0.005454545454545455
SV2VJ3VH,Kami Bicknell,GTX Plus Basic,Plexzap,Lost,2017-03-29,2017-05-05,37,2,0.0,0.0
ASL3FJZP,Kami Bicknell,MG Advanced,Faxquote,Won,2017-03-29,2017-04-07,9,0-1,3523.0,0.038314176245210725
0S4K915N,Kary Hendrixson,GTX Basic,Konex,Lost,2017-03-29,2017-05-20,52,2,0.0,0.0
8IJOC37Z,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-03-29,2017-06-28,91,3-4,424.0,-0.2290909090909091
28BIO7F9,Marty Freudenburg,GTX Basic,Konmatfix,Won,2017-03-29,2017-06-02,65,3-4,490.0,-0.10909090909090909
9B5T5QTA,Maureen Marcano,GTX Pro,Konex,Lost,2017-03-29,2017-04-04,6,0-1,0.0,0.0
9ZDFLOKA,Maureen Marcano,MG Special,Green-Plus,Won,2017-03-29,2017-04-07,9,0-1,48.0,-0.12727272727272726
8FXUNDUS,Moses Frase,MG Advanced,Hottechi,Won,2017-03-29,2017-05-26,58,2,3982.0,0.17359269083407014
MLC5KY2R,Rosalina Dieter,MG Advanced,Finjob,Lost,2017-03-29,2017-06-11,74,3-4,0.0,0.0
98YPUABG,Vicki Laflamme,GTX Plus Pro,Sonron,Lost,2017-03-29,2017-04-06,8,0-1,0.0,0.0
181X64EU,Vicki Laflamme,GTX Plus Basic,Goodsilron,Won,2017-03-29,2017-04-09,11,0-1,1176.0,0.072992700729927
XLKL4EI0,Wilburn Farren,GTX Basic,Betasoloin,Lost,2017-03-29,2017-04-10,12,0-1,0.0,0.0
5RUF6451,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-03-29,2017-04-04,6,0-1,589.0,0.07090909090909091
G67668KN,Zane Levy,GTX Plus Pro,Singletechno,Lost,2017-03-29,2017-05-16,48,2,0.0,0.0
4SAUJMOI,Boris Faz,GTX Basic,Vehement Capital Partners,Lost,2017-03-30,2017-04-01,2,0-1,0.0,0.0
B2H3P25L,Boris Faz,GTX Plus Pro,Xx-zobam,Lost,2017-03-30,2017-04-07,8,0-1,0.0,0.0
DF19VWL4,Cassey Cress,GTX Pro,The New York Inquirer,Won,2017-03-30,2017-04-06,7,0-1,4276.0,-0.11304708566687409
ZIZXHX09,Cassey Cress,MG Advanced,Silis,Won,2017-03-30,2017-04-07,8,0-1,3390.0,-0.0008841732979664014
70GGNRPB,Cecily Lampkin,GTX Basic,Bioholding,Lost,2017-03-30,2017-04-11,12,0-1,0.0,0.0
0VYX8TN3,Cecily Lampkin,MG Special,Dambase,Lost,2017-03-30,2017-04-09,10,0-1,0.0,0.0
JPJ3A9T8,Cecily Lampkin,GTX Basic,Dontechi,Won,2017-03-30,2017-05-19,50,2,541.0,-0.016363636363636365
1A86ZD0B,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2017-03-30,2017-06-26,88,3-4,5189.0,-0.05344764684421744
PMQ4M2UX,Daniell Hammack,GTX Pro,Ganjaflex,Lost,2017-03-30,2017-04-07,8,0-1,0.0,0.0
OFQCCQ6I,Daniell Hammack,GTX Plus Pro,Xx-zobam,Won,2017-03-30,2017-06-23,85,3-4,6920.0,0.2623130244436337
3Z2BQVQ7,Darcel Schlecht,GTX Basic,Condax,Lost,2017-03-30,2017-04-01,2,0-1,0.0,0.0
57FO8KSQ,Darcel Schlecht,GTX Plus Basic,Isdom,Lost,2017-03-30,2017-04-07,8,0-1,0.0,0.0
3VQOFPW7,Darcel Schlecht,MG Advanced,Globex Corporation,Lost,2017-03-30,2017-05-17,48,2,0.0,0.0
HMKFBTYR,Darcel Schlecht,GTX Basic,Bioholding,Won,2017-03-30,2017-06-20,82,3-4,600.0,0.09090909090909091
RMO3I92N,Donn Cantrell,GTX Plus Basic,Bubba Gump,Lost,2017-03-30,2017-04-11,12,0-1,0.0,0.0
2AV40FHB,Donn Cantrell,GTX Pro,Konex,Lost,2017-03-30,2017-04-01,2,0-1,0.0,0.0
OUR875IK,Donn Cantrell,GTX Basic,Xx-zobam,Won,2017-03-30,2017-04-06,7,0-1,564.0,0.025454545454545455
LUFY70BU,Elease Gluck,GTK 500,Goodsilron,Lost,2017-03-30,2017-04-04,5,0-1,0.0,0.0
1OUHMFJV,Garret Kinder,GTX Plus Basic,Zathunicon,Won,2017-03-30,2017-05-31,62,3-4,1037.0,-0.053832116788321165
GMNQUFQZ,Kami Bicknell,GTX Basic,Hottechi,Won,2017-03-30,2017-04-01,2,0-1,500.0,-0.09090909090909091
YWF7W7H8,Lajuana Vencill,GTX Plus Pro,Hottechi,Won,2017-03-30,2017-04-07,8,0-1,5728.0,0.044874133527909525
120BESB3,Markita Hansen,MG Advanced,Kan-code,Lost,2017-03-30,2017-04-09,10,0-1,0.0,0.0
HPSSENGT,Marty Freudenburg,GTX Pro,Statholdings,Lost,2017-03-30,2017-04-06,7,0-1,0.0,0.0
8TXOC3S3,Moses Frase,MG Advanced,Scottech,Lost,2017-03-30,2017-04-11,12,0-1,0.0,0.0
N55VF08D,Moses Frase,MG Special,Finhigh,Won,2017-03-30,2017-05-20,51,2,54.0,-0.01818181818181818
265SZR01,Rosalina Dieter,GTX Basic,Xx-holding,Won,2017-03-30,2017-06-19,81,3-4,501.0,-0.0890909090909091
NKO2JRRS,Rosie Papadopoulos,GTX Plus Pro,Umbrella Corporation,Won,2017-03-30,2017-04-08,9,0-1,6155.0,0.12276541408245166
WW3NDCO2,Rosie Papadopoulos,GTX Plus Pro,Zathunicon,Won,2017-03-30,2017-04-08,9,0-1,4668.0,-0.1484859540313754
DGPI60HG,Versie Hillebrand,GTX Plus Pro,Zumgoity,Won,2017-03-30,2017-06-09,71,3-4,5017.0,-0.08482305727836556
06DUY829,Versie Hillebrand,MG Special,Ron-tech,Won,2017-03-30,2017-04-08,9,0-1,59.0,0.07272727272727272
HOG5OE78,Vicki Laflamme,GTX Pro,Fasehatice,Lost,2017-03-30,2017-04-08,9,0-1,0.0,0.0
PLM5WEY4,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-03-30,2017-04-06,7,0-1,3316.0,-0.02269378131447097
EWQVZB85,Zane Levy,GTX Plus Pro,Plexzap,Won,2017-03-30,2017-04-10,11,0-1,6227.0,0.13589930682232762
SFFFNT6B,Anna Snelling,MG Special,Treequote,Lost,2017-03-31,2017-04-07,7,0-1,0.0,0.0
99AAJPQN,Anna Snelling,MG Special,Condax,Won,2017-03-31,2017-06-15,76,3-4,58.0,0.05454545454545454
JW2FHT1G,Anna Snelling,MG Advanced,Dambase,Won,2017-03-31,2017-04-08,8,0-1,3626.0,0.06867079280872385
08KE6ZQN,Boris Faz,MG Advanced,Vehement Capital Partners,Won,2017-03-31,2017-04-01,1,0-1,2819.0,-0.16917182434423814
0WVCRCOU,Cassey Cress,GTX Pro,Xx-zobam,Lost,2017-03-31,2017-04-01,1,0-1,0.0,0.0
V5QIL0HU,Cassey Cress,GTX Pro,Zencorporation,Lost,2017-03-31,2017-04-07,7,0-1,0.0,0.0
F52YEFJ8,Gladys Colclough,GTX Plus Pro,Globex Corporation,Lost,2017-03-31,2017-04-02,2,0-1,0.0,0.0
OZDJFUHH,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2017-03-31,2017-04-09,9,0-1,901.0,-0.17791970802919707
BUPUP2TV,Hayden Neloms,MG Advanced,Doncon,Won,2017-03-31,2017-06-04,65,3-4,3438.0,0.013262599469496022
HTQO5XIW,James Ascencio,GTX Basic,Faxquote,Won,2017-03-31,2017-04-08,8,0-1,589.0,0.07090909090909091
XCBKZWDX,Kami Bicknell,MG Special,Plusstrip,Lost,2017-03-31,2017-06-20,81,3-4,0.0,0.0
W7F056RK,Kami Bicknell,GTX Pro,Sunnamplex,Won,2017-03-31,2017-04-01,1,0-1,5073.0,0.0522713130056005
9LZICBEV,Kary Hendrixson,MG Advanced,Hottechi,Lost,2017-03-31,2017-04-01,1,0-1,0.0,0.0
YAKIMBKC,Kary Hendrixson,GTX Basic,Konex,Won,2017-03-31,2017-04-02,2,0-1,609.0,0.10727272727272727
FHU2WQ2K,Kary Hendrixson,MG Special,Goodsilron,Won,2017-03-31,2017-04-01,1,0-1,55.0,0.0
VF651O1V,Markita Hansen,MG Special,Fasehatice,Lost,2017-03-31,2017-04-12,12,0-1,0.0,0.0
ISHAZTWG,Maureen Marcano,GTX Plus Basic,Green-Plus,Lost,2017-03-31,2017-04-12,12,0-1,0.0,0.0
0XIPT9AX,Maureen Marcano,GTX Plus Pro,Condax,Won,2017-03-31,2017-04-10,10,0-1,5637.0,0.028274352426121852
UURLD9W8,Maureen Marcano,GTX Plus Pro,Plexzap,Won,2017-03-31,2017-04-11,11,0-1,5793.0,0.05673112002918643
Y975VCYM,Reed Clapper,MG Special,Massive Dynamic,Lost,2017-03-31,2017-04-12,12,0-1,0.0,0.0
OPYWK3XE,Rosalina Dieter,GTX Basic,J-Texon,Lost,2017-03-31,2017-04-05,5,0-1,0.0,0.0
2VTBUOXA,Rosalina Dieter,MG Advanced,Dalttechnology,Lost,2017-03-31,2017-05-30,60,2,0.0,0.0
6YEF304L,Rosalina Dieter,GTX Basic,Hottechi,Won,2017-03-31,2017-04-07,7,0-1,520.0,-0.05454545454545454
6AALZVSE,Rosalina Dieter,MG Advanced,Finjob,Won,2017-03-31,2017-04-02,2,0-1,4080.0,0.20247568523430592
JF9CTPPZ,Versie Hillebrand,GTX Basic,Inity,Won,2017-03-31,2017-06-30,91,3-4,526.0,-0.04363636363636364
LAH7932Y,Versie Hillebrand,MG Special,Scottech,Won,2017-03-31,2017-05-17,47,2,57.0,0.03636363636363636
CLOSEH5L,Vicki Laflamme,MG Advanced,Xx-holding,Lost,2017-03-31,2017-04-09,9,0-1,0.0,0.0
ZT6XPQR0,Vicki Laflamme,MG Special,Y-corporation,Won,2017-03-31,2017-06-28,89,3-4,54.0,-0.01818181818181818
MUHI7FIM,Vicki Laflamme,MG Advanced,Sunnamplex,Won,2017-03-31,2017-04-12,12,0-1,3367.0,-0.007662835249042145
1WSLRC69,Zane Levy,GTX Basic,Dalttechnology,Won,2017-03-31,2017-04-06,6,0-1,430.0,-0.21818181818181817
ZZJ4I52J,Anna Snelling,GTX Basic,Hottechi,Won,2017-04-01,2017-05-05,34,2,518.0,-0.05818181818181818
IGVGV1O5,Boris Faz,GTX Plus Basic,Umbrella Corporation,Lost,2017-04-01,2017-04-12,11,0-1,0.0,0.0
O5OCDKVH,Corliss Cosme,GTX Plus Basic,Zotware,Lost,2017-04-01,2017-04-11,10,0-1,0.0,0.0
TNUCQKW6,Daniell Hammack,GTX Pro,Massive Dynamic,Lost,2017-04-01,2017-04-03,2,0-1,0.0,0.0
T4NRIY5R,Darcel Schlecht,GTX Plus Pro,Bioholding,Won,2017-04-01,2017-04-08,7,0-1,5798.0,0.05764319591390003
5PA21ZHE,Darcel Schlecht,GTX Pro,Betatech,Won,2017-04-01,2017-04-10,9,0-1,4685.0,-0.028209914955403443
MCR8YCCY,Darcel Schlecht,MG Advanced,Genco Pura Olive Oil Company,Won,2017-04-01,2017-06-17,77,3-4,3228.0,-0.04862953138815208
N4PVP6C0,Donn Cantrell,GTX Basic,Initech,Lost,2017-04-01,2017-04-03,2,0-1,0.0,0.0
8INCUUGJ,Elease Gluck,GTX Basic,Plexzap,Won,2017-04-01,2017-06-22,82,3-4,452.0,-0.1781818181818182
CKSNW8DU,Gladys Colclough,GTX Plus Basic,Condax,Lost,2017-04-01,2017-04-11,10,0-1,0.0,0.0
JFB4WY8C,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-04-01,2017-04-08,7,0-1,565.0,0.02727272727272727
BP7JRV1O,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,2017-04-01,2017-06-05,65,3-4,1184.0,0.08029197080291971
OREPAY0O,Kami Bicknell,GTX Plus Basic,Hatfan,Won,2017-04-01,2017-06-22,82,3-4,1150.0,0.04927007299270073
XBSZ29VJ,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-04-01,2017-05-24,53,2,1110.0,0.012773722627737226
8BRN98H6,Lajuana Vencill,MG Advanced,Zumgoity,Lost,2017-04-01,2017-04-10,9,0-1,0.0,0.0
VZS17M7X,Markita Hansen,MG Advanced,J-Texon,Won,2017-04-01,2017-04-06,5,0-1,3817.0,0.12496315944591807
49USIHDH,Marty Freudenburg,MG Advanced,Rundofase,Lost,2017-04-01,2017-04-10,9,0-1,0.0,0.0
A89TBOY5,Moses Frase,MG Advanced,Bioholding,Lost,2017-04-01,2017-04-06,5,0-1,0.0,0.0
26XU4887,Niesha Huffines,GTX Basic,Hottechi,Won,2017-04-01,2017-04-10,9,0-1,531.0,-0.034545454545454546
QQTQFG9A,Reed Clapper,GTX Plus Pro,The New York Inquirer,Lost,2017-04-01,2017-04-04,3,0-1,0.0,0.0
7O00H1TC,Reed Clapper,MG Advanced,Ontomedia,Lost,2017-04-01,2017-04-02,1,0-1,0.0,0.0
LGTIXQ46,Rosalina Dieter,MG Special,Blackzim,Won,2017-04-01,2017-04-07,6,0-1,51.0,-0.07272727272727272
KJBYGG1S,Rosie Papadopoulos,GTX Pro,Mathtouch,Won,2017-04-01,2017-05-12,41,2,5106.0,0.05911636589919104
IXBUR07V,Versie Hillebrand,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-04-01,2017-04-13,12,0-1,0.0,0.0
B6UWHOD4,Versie Hillebrand,MG Special,Stanredtax,Won,2017-04-01,2017-04-02,1,0-1,60.0,0.09090909090909091
FJ6QV5XK,Vicki Laflamme,GTX Pro,Y-corporation,Lost,2017-04-01,2017-04-09,8,0-1,0.0,0.0
4DUMR5WD,Wilburn Farren,GTX Plus Pro,Zotware,Lost,2017-04-01,2017-04-09,8,0-1,0.0,0.0
AW3L4BTT,Zane Levy,GTX Plus Basic,Hottechi,Lost,2017-04-01,2017-04-02,1,0-1,0.0,0.0
RH805ELL,Zane Levy,GTX Pro,Hatfan,Won,2017-04-01,2017-06-29,89,3-4,5079.0,0.053515868077162417
7RI58VF7,Anna Snelling,GTX Basic,Streethex,Won,2017-04-02,2017-06-20,79,3-4,460.0,-0.16363636363636364
R15SXOZA,Boris Faz,GTX Plus Basic,Iselectrics,Lost,2017-04-02,2017-06-24,83,3-4,0.0,0.0
H00Y9555,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-04-02,2017-04-10,8,0-1,3343.0,-0.014736221632773357
RJYMI03Q,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,2017-04-02,2017-05-28,56,2,5125.0,-0.06512221816855163
5PJJCTJ9,Darcel Schlecht,MG Advanced,Bioholding,Won,2017-04-02,2017-04-11,9,0-1,3263.0,-0.038314176245210725
J60KKQ4B,Elease Gluck,GTX Plus Basic,Fasehatice,Won,2017-04-02,2017-04-08,6,0-1,976.0,-0.10948905109489052
X2QRD0DC,Garret Kinder,GTX Pro,Plussunin,Won,2017-04-02,2017-04-09,7,0-1,4746.0,-0.015556938394523958
4KIZ9WJ0,Gladys Colclough,GTX Plus Basic,Conecom,Lost,2017-04-02,2017-04-03,1,0-1,0.0,0.0
6RQCLF28,Gladys Colclough,GTX Basic,Codehow,Won,2017-04-02,2017-04-11,9,0-1,507.0,-0.07818181818181819
T8WC5X1B,James Ascencio,GTX Basic,Konex,Lost,2017-04-02,2017-04-14,12,0-1,0.0,0.0
HO6M5P37,James Ascencio,GTX Pro,Fasehatice,Won,2017-04-02,2017-04-09,7,0-1,5693.0,0.18087533706699854
0J21WQH1,Kami Bicknell,GTX Plus Basic,Fasehatice,Lost,2017-04-02,2017-04-14,12,0-1,0.0,0.0
N88UFF5K,Kary Hendrixson,GTX Basic,Labdrill,Lost,2017-04-02,2017-04-03,1,0-1,0.0,0.0
OV08QE7X,Kary Hendrixson,GTX Basic,Cheers,Won,2017-04-02,2017-04-10,8,0-1,488.0,-0.11272727272727273
WJLJIWYS,Kary Hendrixson,GTX Basic,Rantouch,Won,2017-04-02,2017-05-20,48,2,605.0,0.1
QJ25CASO,Markita Hansen,GTX Plus Pro,Xx-holding,Lost,2017-04-02,2017-05-15,43,2,0.0,0.0
GJQXUDI3,Marty Freudenburg,GTX Plus Basic,Funholding,Won,2017-04-02,2017-04-11,9,0-1,949.0,-0.13412408759124086
OOGOZGGV,Maureen Marcano,GTX Plus Basic,Faxquote,Won,2017-04-02,2017-04-04,2,0-1,882.0,-0.19525547445255476
C9XJ9KHD,Maureen Marcano,GTX Plus Basic,Goodsilron,Won,2017-04-02,2017-06-22,81,3-4,1096.0,0.0
IWAKTMEB,Reed Clapper,GTX Basic,Donware,Lost,2017-04-02,2017-04-10,8,0-1,0.0,0.0
AKT5EF0X,Reed Clapper,GTX Basic,Donware,Won,2017-04-02,2017-08-04,124,5+,572.0,0.04
89064N0X,Rosie Papadopoulos,MG Advanced,Bluth Company,Lost,2017-04-02,2017-04-07,5,0-1,0.0,0.0
V7YVW4U0,Rosie Papadopoulos,GTX Pro,Kinnamplus,Won,2017-04-02,2017-04-12,10,0-1,3731.0,-0.22609417133374818
TBJ99S41,Versie Hillebrand,MG Special,Konmatfix,Lost,2017-04-02,2017-04-12,10,0-1,0.0,0.0
QWLH0WD8,Zane Levy,GTX Plus Basic,Hottechi,Won,2017-04-02,2017-06-13,72,3-4,1214.0,0.10766423357664233
JZTX4MXK,Zane Levy,GTX Pro,Sunnamplex,Won,2017-04-02,2017-04-03,1,0-1,4444.0,-0.07819954366314043
4AHNCJ2Y,Anna Snelling,GTX Basic,Rangreen,Won,2017-04-03,2017-06-27,85,3-4,524.0,-0.04727272727272727
JK75NQBD,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,2017-04-03,2017-05-20,47,2,997.0,-0.09032846715328467
U1BDEL90,Corliss Cosme,MG Advanced,Betasoloin,Won,2017-04-03,2017-04-10,7,0-1,2794.0,-0.17653993516062483
A9C9YCSN,Darcel Schlecht,MG Special,Rangreen,Won,2017-04-03,2017-04-09,6,0-1,53.0,-0.03636363636363636
524GC3WL,Darcel Schlecht,MG Advanced,Globex Corporation,Won,2017-04-03,2017-04-13,10,0-1,3141.0,-0.07427055702917772
T4ZW6SS4,Donn Cantrell,MG Special,Silis,Lost,2017-04-03,2017-04-15,12,0-1,0.0,0.0
FH4VP5CL,Donn Cantrell,GTX Plus Basic,Bioplex,Won,2017-04-03,2017-06-26,84,3-4,1109.0,0.011861313868613138
K9MMOXUC,Donn Cantrell,GTX Plus Pro,Iselectrics,Won,2017-04-03,2017-04-14,11,0-1,5691.0,0.03812477198102882
LV5SEMZQ,Elease Gluck,MG Special,Nam-zim,Won,2017-04-03,2017-04-07,4,0-1,52.0,-0.05454545454545454
50B2JN7F,Gladys Colclough,MG Special,Hottechi,Lost,2017-04-03,2017-04-10,7,0-1,0.0,0.0
JXS3KFKM,Gladys Colclough,GTX Basic,Betatech,Won,2017-04-03,2017-04-05,2,0-1,532.0,-0.03272727272727273
QODSAVWU,Gladys Colclough,GTX Pro,Isdom,Won,2017-04-03,2017-04-04,1,0-1,5615.0,0.16469612113669363
UH3P961U,James Ascencio,GTX Basic,Goodsilron,Lost,2017-04-03,2017-04-04,1,0-1,0.0,0.0
